COUNTRY,Country,SERIES,Series,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ITA,Italy,CPNCU,Current prices in NCU,2019,2019,EUR,Euro,0,Units,,,30028.26367,,
JPN,Japan,CPNCU,Current prices in NCU,2000,2000,JPY,Yen,0,Units,,,4627844.943,,
JPN,Japan,CPNCU,Current prices in NCU,2001,2001,JPY,Yen,0,Units,,,4521436.385,,
JPN,Japan,CPNCU,Current prices in NCU,2002,2002,JPY,Yen,0,Units,,,4367848.212,,
JPN,Japan,CPNCU,Current prices in NCU,2003,2003,JPY,Yen,0,Units,,,4326496.61,,
JPN,Japan,CPNCU,Current prices in NCU,2004,2004,JPY,Yen,0,Units,,,4335396.056,,
JPN,Japan,CPNCU,Current prices in NCU,2005,2005,JPY,Yen,0,Units,,,4390765.443,,
JPN,Japan,CPNCU,Current prices in NCU,2006,2006,JPY,Yen,0,Units,,,4362810.243,,
JPN,Japan,CPNCU,Current prices in NCU,2007,2007,JPY,Yen,0,Units,,,4339139.574,,
JPN,Japan,CPNCU,Current prices in NCU,2008,2008,JPY,Yen,0,Units,,,4364947.224,,
JPN,Japan,CPNCU,Current prices in NCU,2009,2009,JPY,Yen,0,Units,,,4226762.234,,
JPN,Japan,CPNCU,Current prices in NCU,2010,2010,JPY,Yen,0,Units,,,4240193.323,,
JPN,Japan,CPNCU,Current prices in NCU,2011,2011,JPY,Yen,0,Units,,,4312032.529,,
JPN,Japan,CPNCU,Current prices in NCU,2012,2012,JPY,Yen,0,Units,,,4211955.96,,
JPN,Japan,CPNCU,Current prices in NCU,2013,2013,JPY,Yen,0,Units,,,4202788.585,,
JPN,Japan,CPNCU,Current prices in NCU,2014,2014,JPY,Yen,0,Units,,,4211397.539,,
JPN,Japan,CPNCU,Current prices in NCU,2015,2015,JPY,Yen,0,Units,,,4224335.233,,
JPN,Japan,CPNCU,Current prices in NCU,2016,2016,JPY,Yen,0,Units,,,4277451.341,,
JPN,Japan,CPNCU,Current prices in NCU,2017,2017,JPY,Yen,0,Units,,,4305781.59,,
JPN,Japan,CPNCU,Current prices in NCU,2018,2018,JPY,Yen,0,Units,,,4340473.191,,
JPN,Japan,CPNCU,Current prices in NCU,2019,2019,JPY,Yen,0,Units,,,4402228.294,,
KOR,Korea,CPNCU,Current prices in NCU,2000,2000,KRW,Won,0,Units,,,19257490.8,,
KOR,Korea,CPNCU,Current prices in NCU,2001,2001,KRW,Won,0,Units,,,20514628.47,,
KOR,Korea,CPNCU,Current prices in NCU,2002,2002,KRW,Won,0,Units,,,21896016.47,,
KOR,Korea,CPNCU,Current prices in NCU,2003,2003,KRW,Won,0,Units,,,23423908.55,,
KOR,Korea,CPNCU,Current prices in NCU,2004,2004,KRW,Won,0,Units,,,24872777.16,,
KOR,Korea,CPNCU,Current prices in NCU,2005,2005,KRW,Won,0,Units,,,26149647.67,,
KOR,Korea,CPNCU,Current prices in NCU,2006,2006,KRW,Won,0,Units,,,26819832.7,,
KOR,Korea,CPNCU,Current prices in NCU,2007,2007,KRW,Won,0,Units,,,27825170.21,,
KOR,Korea,CPNCU,Current prices in NCU,2008,2008,KRW,Won,0,Units,,,28825624.74,,
KOR,Korea,CPNCU,Current prices in NCU,2009,2009,KRW,Won,0,Units,,,29642760.84,,
KOR,Korea,CPNCU,Current prices in NCU,2010,2010,KRW,Won,0,Units,,,30921153.74,,
KOR,Korea,CPNCU,Current prices in NCU,2011,2011,KRW,Won,0,Units,,,32442496.1,,
KOR,Korea,CPNCU,Current prices in NCU,2012,2012,KRW,Won,0,Units,,,32650405.05,,
KOR,Korea,CPNCU,Current prices in NCU,2013,2013,KRW,Won,0,Units,,,33793299.52,,
KOR,Korea,CPNCU,Current prices in NCU,2014,2014,KRW,Won,0,Units,,,34204999.35,,
KOR,Korea,CPNCU,Current prices in NCU,2015,2015,KRW,Won,0,Units,,,35475121.02,,
KOR,Korea,CPNCU,Current prices in NCU,2016,2016,KRW,Won,0,Units,,,36923390.83,,
KOR,Korea,CPNCU,Current prices in NCU,2017,2017,KRW,Won,0,Units,,,38469820.96,,
KOR,Korea,CPNCU,Current prices in NCU,2018,2018,KRW,Won,0,Units,,,40194748.87,,
KOR,Korea,CPNCU,Current prices in NCU,2019,2019,KRW,Won,0,Units,,,41847605.28,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2000,2000,EUR,Euro,0,Units,,,40513.94175,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2001,2001,EUR,Euro,0,Units,,,41728.8441,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2002,2002,EUR,Euro,0,Units,,,43196.13372,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2003,2003,EUR,Euro,0,Units,,,43962.93568,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2004,2004,EUR,Euro,0,Units,,,45583.63012,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2005,2005,EUR,Euro,0,Units,,,47124.088,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2006,2006,EUR,Euro,0,Units,,,48960.80721,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2007,2007,EUR,Euro,0,Units,,,51364.77906,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2008,2008,EUR,Euro,0,Units,,,52755.90112,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2009,2009,EUR,Euro,0,Units,,,53950.54801,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2010,2010,EUR,Euro,0,Units,,,55094.13148,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2011,2011,EUR,Euro,0,Units,,,55918.83777,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2012,2012,EUR,Euro,0,Units,,,56578.12774,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2013,2013,EUR,Euro,0,Units,,,58076.9597,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2014,2014,EUR,Euro,0,Units,,,60550.27243,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2015,2015,EUR,Euro,0,Units,,,61384.68355,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2016,2016,EUR,Euro,0,Units,,,61688.10902,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2017,2017,EUR,Euro,0,Units,,,63768.33943,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2018,2018,EUR,Euro,0,Units,,,65148.25921,,
LUX,Luxembourg,CPNCU,Current prices in NCU,2019,2019,EUR,Euro,0,Units,,,65843.19969,,
NLD,Netherlands,CPNCU,Current prices in NCU,2000,2000,EUR,Euro,0,Units,,,32049.29196,,
NLD,Netherlands,CPNCU,Current prices in NCU,2001,2001,EUR,Euro,0,Units,,,33570.6263,,
NLD,Netherlands,CPNCU,Current prices in NCU,2002,2002,EUR,Euro,0,Units,,,34828.76562,,
NLD,Netherlands,CPNCU,Current prices in NCU,2003,2003,EUR,Euro,0,Units,,,35879.08127,,
NLD,Netherlands,CPNCU,Current prices in NCU,2004,2004,EUR,Euro,0,Units,,,36967.26206,,
NLD,Netherlands,CPNCU,Current prices in NCU,2005,2005,EUR,Euro,0,Units,,,37653.06261,,
NLD,Netherlands,CPNCU,Current prices in NCU,2006,2006,EUR,Euro,0,Units,,,38603.50371,,
NLD,Netherlands,CPNCU,Current prices in NCU,2007,2007,EUR,Euro,0,Units,,,39958.83542,,
NLD,Netherlands,CPNCU,Current prices in NCU,2008,2008,EUR,Euro,0,Units,,,41035.25046,,
NLD,Netherlands,CPNCU,Current prices in NCU,2009,2009,EUR,Euro,0,Units,,,42147.52444,,
NLD,Netherlands,CPNCU,Current prices in NCU,2010,2010,EUR,Euro,0,Units,,,42855.78276,,
NLD,Netherlands,CPNCU,Current prices in NCU,2011,2011,EUR,Euro,0,Units,,,43491.55581,,
NLD,Netherlands,CPNCU,Current prices in NCU,2012,2012,EUR,Euro,0,Units,,,44232.59587,,
NLD,Netherlands,CPNCU,Current prices in NCU,2013,2013,EUR,Euro,0,Units,,,45308.88881,,
NLD,Netherlands,CPNCU,Current prices in NCU,2014,2014,EUR,Euro,0,Units,,,45460.88505,,
NLD,Netherlands,CPNCU,Current prices in NCU,2015,2015,EUR,Euro,0,Units,,,46069.02276,,
NLD,Netherlands,CPNCU,Current prices in NCU,2016,2016,EUR,Euro,0,Units,,,46492.52298,,
NLD,Netherlands,CPNCU,Current prices in NCU,2017,2017,EUR,Euro,0,Units,,,46772.43707,,
NLD,Netherlands,CPNCU,Current prices in NCU,2018,2018,EUR,Euro,0,Units,,,47348.54773,,
NLD,Netherlands,CPNCU,Current prices in NCU,2019,2019,EUR,Euro,0,Units,,,48358.71183,,
NOR,Norway,CPNCU,Current prices in NCU,2000,2000,NOK,Norwegian Krone,0,Units,,,277256.6875,,
NOR,Norway,CPNCU,Current prices in NCU,2001,2001,NOK,Norwegian Krone,0,Units,,,290326.7422,,
NOR,Norway,CPNCU,Current prices in NCU,2002,2002,NOK,Norwegian Krone,0,Units,,,306544.356,,
NOR,Norway,CPNCU,Current prices in NCU,2003,2003,NOK,Norwegian Krone,0,Units,,,319482.2612,,
NOR,Norway,CPNCU,Current prices in NCU,2004,2004,NOK,Norwegian Krone,0,Units,,,334036.3362,,
NOR,Norway,CPNCU,Current prices in NCU,2005,2005,NOK,Norwegian Krone,0,Units,,,347736.2644,,
NOR,Norway,CPNCU,Current prices in NCU,2006,2006,NOK,Norwegian Krone,0,Units,,,368583.8945,,
NOR,Norway,CPNCU,Current prices in NCU,2007,2007,NOK,Norwegian Krone,0,Units,,,390063.2824,,
NOR,Norway,CPNCU,Current prices in NCU,2008,2008,NOK,Norwegian Krone,0,Units,,,412579.6777,,
NOR,Norway,CPNCU,Current prices in NCU,2009,2009,NOK,Norwegian Krone,0,Units,,,427269.3566,,
NOR,Norway,CPNCU,Current prices in NCU,2010,2010,NOK,Norwegian Krone,0,Units,,,441815.0109,,
NOR,Norway,CPNCU,Current prices in NCU,2011,2011,NOK,Norwegian Krone,0,Units,,,462266.3308,,
NOR,Norway,CPNCU,Current prices in NCU,2012,2012,NOK,Norwegian Krone,0,Units,,,479927.5774,,
NOR,Norway,CPNCU,Current prices in NCU,2013,2013,NOK,Norwegian Krone,0,Units,,,499377.2074,,
NOR,Norway,CPNCU,Current prices in NCU,2014,2014,NOK,Norwegian Krone,0,Units,,,513196.5492,,
NOR,Norway,CPNCU,Current prices in NCU,2015,2015,NOK,Norwegian Krone,0,Units,,,527952.2515,,
NOR,Norway,CPNCU,Current prices in NCU,2016,2016,NOK,Norwegian Krone,0,Units,,,534028.9851,,
NOR,Norway,CPNCU,Current prices in NCU,2017,2017,NOK,Norwegian Krone,0,Units,,,545563.6662,,
NOR,Norway,CPNCU,Current prices in NCU,2018,2018,NOK,Norwegian Krone,0,Units,,,562431.834,,
NOR,Norway,CPNCU,Current prices in NCU,2019,2019,NOK,Norwegian Krone,0,Units,,,579819.8034,,
POL,Poland,CPNCU,Current prices in NCU,2000,2000,PLN,Zloty,0,Units,,,26479.74387,,
POL,Poland,CPNCU,Current prices in NCU,2001,2001,PLN,Zloty,0,Units,,,29107.74627,,
POL,Poland,CPNCU,Current prices in NCU,2002,2002,PLN,Zloty,0,Units,,,29965.63874,,
POL,Poland,CPNCU,Current prices in NCU,2003,2003,PLN,Zloty,0,Units,,,30497.37045,,
POL,Poland,CPNCU,Current prices in NCU,2004,2004,PLN,Zloty,0,Units,,,31270.34879,,
POL,Poland,CPNCU,Current prices in NCU,2005,2005,PLN,Zloty,0,Units,,,31857.04217,,
POL,Poland,CPNCU,Current prices in NCU,2006,2006,PLN,Zloty,0,Units,,,32545.27001,,
POL,Poland,CPNCU,Current prices in NCU,2007,2007,PLN,Zloty,0,Units,,,34331.01809,,
POL,Poland,CPNCU,Current prices in NCU,2008,2008,PLN,Zloty,0,Units,,,37635.98258,,
POL,Poland,CPNCU,Current prices in NCU,2009,2009,PLN,Zloty,0,Units,,,38559.59118,,
POL,Poland,CPNCU,Current prices in NCU,2010,2010,PLN,Zloty,0,Units,,,40643.58385,,
POL,Poland,CPNCU,Current prices in NCU,2011,2011,PLN,Zloty,0,Units,,,42650.02194,,
POL,Poland,CPNCU,Current prices in NCU,2012,2012,PLN,Zloty,0,Units,,,43675.10962,,
POL,Poland,CPNCU,Current prices in NCU,2013,2013,PLN,Zloty,0,Units,,,44350.68637,,
POL,Poland,CPNCU,Current prices in NCU,2014,2014,PLN,Zloty,0,Units,,,45198.24902,,
POL,Poland,CPNCU,Current prices in NCU,2015,2015,PLN,Zloty,0,Units,,,45665.23144,,
POL,Poland,CPNCU,Current prices in NCU,2016,2016,PLN,Zloty,0,Units,,,47755.21476,,
POL,Poland,CPNCU,Current prices in NCU,2017,2017,PLN,Zloty,0,Units,,,50777.37392,,
POL,Poland,CPNCU,Current prices in NCU,2018,2018,PLN,Zloty,0,Units,,,55270.99702,,
POL,Poland,CPNCU,Current prices in NCU,2019,2019,PLN,Zloty,0,Units,,,60056.97551,,
PRT,Portugal,CPNCU,Current prices in NCU,2000,2000,EUR,Euro,0,Units,,,12636.99773,,
PRT,Portugal,CPNCU,Current prices in NCU,2001,2001,EUR,Euro,0,Units,,,13173.24712,,
PRT,Portugal,CPNCU,Current prices in NCU,2002,2002,EUR,Euro,0,Units,,,13626.23109,,
PRT,Portugal,CPNCU,Current prices in NCU,2003,2003,EUR,Euro,0,Units,,,14081.46746,,
PRT,Portugal,CPNCU,Current prices in NCU,2004,2004,EUR,Euro,0,Units,,,14434.37006,,
PRT,Portugal,CPNCU,Current prices in NCU,2005,2005,EUR,Euro,0,Units,,,14901.0881,,
PRT,Portugal,CPNCU,Current prices in NCU,2006,2006,EUR,Euro,0,Units,,,15093.37118,,
PRT,Portugal,CPNCU,Current prices in NCU,2007,2007,EUR,Euro,0,Units,,,15708.33439,,
PRT,Portugal,CPNCU,Current prices in NCU,2008,2008,EUR,Euro,0,Units,,,16093.80544,,
PRT,Portugal,CPNCU,Current prices in NCU,2009,2009,EUR,Euro,0,Units,,,16515.06065,,
PRT,Portugal,CPNCU,Current prices in NCU,2010,2010,EUR,Euro,0,Units,,,16748.46494,,
PRT,Portugal,CPNCU,Current prices in NCU,2011,2011,EUR,Euro,0,Units,,,16622.78457,,
PRT,Portugal,CPNCU,Current prices in NCU,2012,2012,EUR,Euro,0,Units,,,16197.41717,,
PRT,Portugal,CPNCU,Current prices in NCU,2013,2013,EUR,Euro,0,Units,,,16636.53463,,
PRT,Portugal,CPNCU,Current prices in NCU,2014,2014,EUR,Euro,0,Units,,,16387.31292,,
PRT,Portugal,CPNCU,Current prices in NCU,2015,2015,EUR,Euro,0,Units,,,16482.51458,,
PRT,Portugal,CPNCU,Current prices in NCU,2016,2016,EUR,Euro,0,Units,,,16549.45764,,
PRT,Portugal,CPNCU,Current prices in NCU,2017,2017,EUR,Euro,0,Units,,,16884.83715,,
PRT,Portugal,CPNCU,Current prices in NCU,2018,2018,EUR,Euro,0,Units,,,17284.11082,,
PRT,Portugal,CPNCU,Current prices in NCU,2019,2019,EUR,Euro,0,Units,,,17561.95351,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2000,2000,EUR,Euro,0,Units,,,5430.268075,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2001,2001,EUR,Euro,0,Units,,,5732.881097,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2002,2002,EUR,Euro,0,Units,,,6205.693466,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2003,2003,EUR,Euro,0,Units,,,6744.50677,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2004,2004,EUR,Euro,0,Units,,,7342.479457,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2005,2005,EUR,Euro,0,Units,,,8001.161229,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2006,2006,EUR,Euro,0,Units,,,8676.251049,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2007,2007,EUR,Euro,0,Units,,,9451.807046,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2008,2008,EUR,Euro,0,Units,,,9981.434734,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2009,2009,EUR,Euro,0,Units,,,10323.65531,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2010,2010,EUR,Euro,0,Units,,,10883.40469,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2011,2011,EUR,Euro,0,Units,,,11206.71078,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2012,2012,EUR,Euro,0,Units,,,11449.25022,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2013,2013,EUR,Euro,0,Units,,,11686.89112,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2014,2014,EUR,Euro,0,Units,,,11905.0884,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2015,2015,EUR,Euro,0,Units,,,12366.14596,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2016,2016,EUR,Euro,0,Units,,,12724.56608,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2017,2017,EUR,Euro,0,Units,,,13276.15588,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2018,2018,EUR,Euro,0,Units,,,13953.30581,,
SVK,Slovak Republic,CPNCU,Current prices in NCU,2019,2019,EUR,Euro,0,Units,,,15017.41716,,
ESP,Spain,CPNCU,Current prices in NCU,2000,2000,EUR,Euro,0,Units,,,18528.01259,,
ESP,Spain,CPNCU,Current prices in NCU,2001,2001,EUR,Euro,0,Units,,,19087.26414,,
ESP,Spain,CPNCU,Current prices in NCU,2002,2002,EUR,Euro,0,Units,,,19702.01533,,
ESP,Spain,CPNCU,Current prices in NCU,2003,2003,EUR,Euro,0,Units,,,20232.15719,,
ESP,Spain,CPNCU,Current prices in NCU,2004,2004,EUR,Euro,0,Units,,,20676.97444,,
ESP,Spain,CPNCU,Current prices in NCU,2005,2005,EUR,Euro,0,Units,,,21459.6376,,
ESP,Spain,CPNCU,Current prices in NCU,2006,2006,EUR,Euro,0,Units,,,22112.47119,,
ESP,Spain,CPNCU,Current prices in NCU,2007,2007,EUR,Euro,0,Units,,,23106.6175,,
ESP,Spain,CPNCU,Current prices in NCU,2008,2008,EUR,Euro,0,Units,,,24779.78865,,
ESP,Spain,CPNCU,Current prices in NCU,2009,2009,EUR,Euro,0,Units,,,26090.97875,,
ESP,Spain,CPNCU,Current prices in NCU,2010,2010,EUR,Euro,0,Units,,,26356.65798,,
ESP,Spain,CPNCU,Current prices in NCU,2011,2011,EUR,Euro,0,Units,,,26494.05658,,
ESP,Spain,CPNCU,Current prices in NCU,2012,2012,EUR,Euro,0,Units,,,26280.489,,
ESP,Spain,CPNCU,Current prices in NCU,2013,2013,EUR,Euro,0,Units,,,26534.76288,,
ESP,Spain,CPNCU,Current prices in NCU,2014,2014,EUR,Euro,0,Units,,,26486.50624,,
ESP,Spain,CPNCU,Current prices in NCU,2015,2015,EUR,Euro,0,Units,,,26857.25067,,
ESP,Spain,CPNCU,Current prices in NCU,2016,2016,EUR,Euro,0,Units,,,26749.62805,,
ESP,Spain,CPNCU,Current prices in NCU,2017,2017,EUR,Euro,0,Units,,,26820.57241,,
ESP,Spain,CPNCU,Current prices in NCU,2018,2018,EUR,Euro,0,Units,,,26970.55331,,
ESP,Spain,CPNCU,Current prices in NCU,2019,2019,EUR,Euro,0,Units,,,27467.76113,,
SWE,Sweden,CPNCU,Current prices in NCU,2000,2000,SEK,Swedish Krona,0,Units,,,248642.0397,,
SWE,Sweden,CPNCU,Current prices in NCU,2001,2001,SEK,Swedish Krona,0,Units,,,256694.8413,,
SWE,Sweden,CPNCU,Current prices in NCU,2002,2002,SEK,Swedish Krona,0,Units,,,264404.8781,,
SWE,Sweden,CPNCU,Current prices in NCU,2003,2003,SEK,Swedish Krona,0,Units,,,271891.8139,,
SWE,Sweden,CPNCU,Current prices in NCU,2004,2004,SEK,Swedish Krona,0,Units,,,282264.2293,,
SWE,Sweden,CPNCU,Current prices in NCU,2005,2005,SEK,Swedish Krona,0,Units,,,291693.0676,,
SWE,Sweden,CPNCU,Current prices in NCU,2006,2006,SEK,Swedish Krona,0,Units,,,302049.7065,,
SWE,Sweden,CPNCU,Current prices in NCU,2007,2007,SEK,Swedish Krona,0,Units,,,316728.4267,,
SWE,Sweden,CPNCU,Current prices in NCU,2008,2008,SEK,Swedish Krona,0,Units,,,332389.9218,,
SWE,Sweden,CPNCU,Current prices in NCU,2009,2009,SEK,Swedish Krona,0,Units,,,340609.8398,,
SWE,Sweden,CPNCU,Current prices in NCU,2010,2010,SEK,Swedish Krona,0,Units,,,349120.7478,,
SWE,Sweden,CPNCU,Current prices in NCU,2011,2011,SEK,Swedish Krona,0,Units,,,359227.1506,,
SWE,Sweden,CPNCU,Current prices in NCU,2012,2012,SEK,Swedish Krona,0,Units,,,369112.9206,,
SWE,Sweden,CPNCU,Current prices in NCU,2013,2013,SEK,Swedish Krona,0,Units,,,375698.3941,,
SWE,Sweden,CPNCU,Current prices in NCU,2014,2014,SEK,Swedish Krona,0,Units,,,384112.4072,,
SWE,Sweden,CPNCU,Current prices in NCU,2015,2015,SEK,Swedish Krona,0,Units,,,393619.0974,,
SWE,Sweden,CPNCU,Current prices in NCU,2016,2016,SEK,Swedish Krona,0,Units,,,403366.9487,,
SWE,Sweden,CPNCU,Current prices in NCU,2017,2017,SEK,Swedish Krona,0,Units,,,412943.3305,,
SWE,Sweden,CPNCU,Current prices in NCU,2018,2018,SEK,Swedish Krona,0,Units,,,424245.1956,,
SWE,Sweden,CPNCU,Current prices in NCU,2019,2019,SEK,Swedish Krona,0,Units,,,438350.1687,,
CHE,Switzerland,CPNCU,Current prices in NCU,2000,2000,CHF,Swiss Franc,0,Units,,,72382.41424,,
CHE,Switzerland,CPNCU,Current prices in NCU,2001,2001,CHF,Swiss Franc,0,Units,,,75505.94504,,
CHE,Switzerland,CPNCU,Current prices in NCU,2002,2002,CHF,Swiss Franc,0,Units,,,76396.44516,,
CHE,Switzerland,CPNCU,Current prices in NCU,2003,2003,CHF,Swiss Franc,0,Units,,,76967.52933,,
CHE,Switzerland,CPNCU,Current prices in NCU,2004,2004,CHF,Swiss Franc,0,Units,,,76732.43587,,
CHE,Switzerland,CPNCU,Current prices in NCU,2005,2005,CHF,Swiss Franc,0,Units,,,78748.35,,
CHE,Switzerland,CPNCU,Current prices in NCU,2006,2006,CHF,Swiss Franc,0,Units,,,80193.43358,,
CHE,Switzerland,CPNCU,Current prices in NCU,2007,2007,CHF,Swiss Franc,0,Units,,,82459.8365,,
CHE,Switzerland,CPNCU,Current prices in NCU,2008,2008,CHF,Swiss Franc,0,Units,,,84448.45409,,
CHE,Switzerland,CPNCU,Current prices in NCU,2009,2009,CHF,Swiss Franc,0,Units,,,85649.03927,,
CHE,Switzerland,CPNCU,Current prices in NCU,2010,2010,CHF,Swiss Franc,0,Units,,,86206.96869,,
CHE,Switzerland,CPNCU,Current prices in NCU,2011,2011,CHF,Swiss Franc,0,Units,,,86313.57804,,
CHE,Switzerland,CPNCU,Current prices in NCU,2012,2012,CHF,Swiss Franc,0,Units,,,86895.06321,,
CHE,Switzerland,CPNCU,Current prices in NCU,2013,2013,CHF,Swiss Franc,0,Units,,,87757.84881,,
CHE,Switzerland,CPNCU,Current prices in NCU,2014,2014,CHF,Swiss Franc,0,Units,,,87760.51794,,
CHE,Switzerland,CPNCU,Current prices in NCU,2015,2015,CHF,Swiss Franc,0,Units,,,87093.50211,,
CHE,Switzerland,CPNCU,Current prices in NCU,2016,2016,CHF,Swiss Franc,0,Units,,,86753.67497,,
CHE,Switzerland,CPNCU,Current prices in NCU,2017,2017,CHF,Swiss Franc,0,Units,,,86983.07793,,
CHE,Switzerland,CPNCU,Current prices in NCU,2018,2018,CHF,Swiss Franc,0,Units,,,87957.24845,,
CHE,Switzerland,CPNCU,Current prices in NCU,2019,2019,CHF,Swiss Franc,0,Units,,,88792.15804,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2000,2000,GBP,Pound Sterling,0,Units,,,22343.00003,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2001,2001,GBP,Pound Sterling,0,Units,,,23337.1019,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2002,2002,GBP,Pound Sterling,0,Units,,,23880.61145,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2003,2003,GBP,Pound Sterling,0,Units,,,24918.4949,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2004,2004,GBP,Pound Sterling,0,Units,,,26090.02382,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2005,2005,GBP,Pound Sterling,0,Units,,,26799.19686,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2006,2006,GBP,Pound Sterling,0,Units,,,28214.8223,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2007,2007,GBP,Pound Sterling,0,Units,,,29666.39616,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2008,2008,GBP,Pound Sterling,0,Units,,,30028.1481,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2009,2009,GBP,Pound Sterling,0,Units,,,30291.97914,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2010,2010,GBP,Pound Sterling,0,Units,,,30851.44359,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2011,2011,GBP,Pound Sterling,0,Units,,,31463.30147,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2012,2012,GBP,Pound Sterling,0,Units,,,31645.93305,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2013,2013,GBP,Pound Sterling,0,Units,,,32635.62219,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2014,2014,GBP,Pound Sterling,0,Units,,,33239.60812,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2015,2015,GBP,Pound Sterling,0,Units,,,33521.17439,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2016,2016,GBP,Pound Sterling,0,Units,,,34409.39495,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2017,2017,GBP,Pound Sterling,0,Units,,,35210.85379,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2018,2018,GBP,Pound Sterling,0,Units,,,36209.64904,,
GBR,United Kingdom,CPNCU,Current prices in NCU,2019,2019,GBP,Pound Sterling,0,Units,,,37154.17994,,
USA,United States,CPNCU,Current prices in NCU,2000,2000,USD,US Dollar,0,Units,,,38964.24476,,
USA,United States,CPNCU,Current prices in NCU,2001,2001,USD,US Dollar,0,Units,,,40048.55491,,
USA,United States,CPNCU,Current prices in NCU,2002,2002,USD,US Dollar,0,Units,,,40896.05391,,
USA,United States,CPNCU,Current prices in NCU,2003,2003,USD,US Dollar,0,Units,,,42201.4265,,
USA,United States,CPNCU,Current prices in NCU,2004,2004,USD,US Dollar,0,Units,,,44056.89469,,
USA,United States,CPNCU,Current prices in NCU,2005,2005,USD,US Dollar,0,Units,,,45363.87326,,
USA,United States,CPNCU,Current prices in NCU,2006,2006,USD,US Dollar,0,Units,,,47337.38405,,
USA,United States,CPNCU,Current prices in NCU,2007,2007,USD,US Dollar,0,Units,,,49504.82363,,
USA,United States,CPNCU,Current prices in NCU,2008,2008,USD,US Dollar,0,Units,,,50818.55534,,
USA,United States,CPNCU,Current prices in NCU,2009,2009,USD,US Dollar,0,Units,,,51182.31337,,
USA,United States,CPNCU,Current prices in NCU,2010,2010,USD,US Dollar,0,Units,,,52554.99271,,
USA,United States,CPNCU,Current prices in NCU,2011,2011,USD,US Dollar,0,Units,,,53961.0474,,
USA,United States,CPNCU,Current prices in NCU,2012,2012,USD,US Dollar,0,Units,,,55441.19284,,
USA,United States,CPNCU,Current prices in NCU,2013,2013,USD,US Dollar,0,Units,,,55925.48409,,
